detection,lab_id,latitude,longitude,nuclide_id,salinity,sampdepth,samplabcode,station,temperatur,begperiod,uncertaint,unit_id,activity,samptype_id
=,345,78.83317,-0.0023333333,28,34.92,396.3,134,399,1.26,2025-08-10,4.9802628e+07,12,1.9127412e+09,1
=,345,78.83317,-0.0023333333,28,34.977,247.8,135,399,2.4035,2025-08-10,4.772329e+07,12,1.8673225e+09,1
=,345,78.83317,-0.0023333333,28,35.008,198.0,136,399,2.9195,2025-08-10,4.8911092e+07,12,1.9140659e+09,1
=,345,78.83317,-0.0023333333,28,35.011,148.7,137,399,3.2308,2025-08-10,5.3112092e+07,12,2.0780654e+09,1
=,345,78.83317,-0.0023333333,28,35.02,99.3,138,399,3.6167,2025-08-10,5.519444e+07,12,2.1580948e+09,1
=,345,78.83317,-0.0023333333,28,34.997,50.7,139,399,4.507,2025-08-10,5.953802e+07,12,2.3281748e+09,1
=,345,78.83317,-0.0023333333,28,34.622,25.2,140,399,4.6023,2025-08-10,7.702179e+07,12,3.016349e+09,1
=,345,78.83317,-0.0023333333,28,31.657,5.6,141,399,2.861,2025-08-10,9.2862024e+07,12,3.6417718e+09,1
=,345,78.833336,2.0011666,28,34.911,988.1,142,400,-0.2603,2025-08-10,3.1508358e+07,12,1.2294259e+09,1
=,345,78.833336,2.0011666,28,34.904,741.3,143,400,0.0331,2025-08-10,4.112514e+07,12,1.6070694e+09,1
=,345,78.833336,2.0011666,28,34.936,494.3,144,400,0.9938,2025-08-10,4.3907004e+07,12,1.7161892e+09,1
=,345,78.833336,2.0011666,28,34.954,396.3,145,400,1.4402,2025-08-10,4.4442216e+07,12,1.7351539e+09,1
=,345,78.833336,2.0011666,28,34.97,247.9,146,400,2.2894,2025-08-10,4.796708e+07,12,1.8746833e+09,1
=,345,78.833336,2.0011666,28,35.01,149.2,148,400,3.054,2025-08-10,5.0156716e+07,12,1.9646095e+09,1
=,345,78.833336,2.0011666,28,35.013,99.7,149,400,3.389,2025-08-10,5.137619e+07,12,2.0127594e+09,1
=,345,78.833336,2.0011666,28,34.734,50.4,150,400,2.0056,2025-08-10,7.217811e+07,12,2.8253358e+09,1
=,345,78.833336,2.0011666,28,34.439,24.7,151,400,3.0156,2025-08-10,8.020543e+07,12,3.1431196e+09,1
=,345,78.833336,2.0011666,28,29.822,4.7,152,400,1.907,2025-08-10,9.098818e+07,12,3.5647037e+09,1
=,345,78.833336,0.99983335,28,34.906,987.7,153,401,-0.1716,2025-08-11,3.884012e+07,12,1.5195026e+09,1
=,345,78.833336,0.99983335,28,34.892,740.6,154,401,0.1048,2025-08-11,5.8595364e+07,12,2.2961795e+09,1
=,345,78.833336,0.99983335,28,34.8775,494.3,155,401,0.6515,2025-08-11,5.5812948e+07,12,2.1883233e+09,1
=,345,78.833336,0.99983335,28,34.8955,395.3,156,401,1.0951,2025-08-11,5.1463104e+07,12,2.0160532e+09,1
=,345,78.833336,0.99983335,28,34.9165,247.7,157,401,1.898,2025-08-11,5.5194132e+07,12,2.1603443e+09,1
=,345,78.833336,0.99983335,28,34.9215,200.9,158,401,2.1234,2025-08-11,5.642815e+07,12,2.207932e+09,1
=,345,78.833336,0.99983335,28,34.9445,149.1,159,401,2.5957,2025-08-11,5.843812e+07,12,2.2898112e+09,1
=,345,78.833336,0.99983335,28,34.8925,99.4,160,401,2.3278,2025-08-11,6.3090576e+07,12,2.4735488e+09,1
=,345,78.833336,0.99983335,28,34.6615,49.6,161,401,1.8143,2025-08-11,8.0621784e+07,12,3.1561027e+09,1
=,345,78.833336,0.99983335,28,34.1585,24.9,162,401,0.5231,2025-08-11,1.1235231e+08,12,4.40185e+09,1
=,345,78.833336,0.99983335,28,31.3715,5.5,163,401,3.6883,2025-08-11,1.0339495e+08,12,4.0494034e+09,1
=,345,78.833336,6.9971666,28,35.0275,395.9,164,407,3.914,2025-08-12,5.2171484e+07,12,2.0405943e+09,1
=,345,78.833336,6.9971666,28,35.0525,248.3,165,407,4.7915,2025-08-12,5.3606424e+07,12,2.0966095e+09,1
=,345,78.833336,6.9971666,28,35.0705,198.9,166,407,5.2715,2025-08-12,5.322201e+07,12,2.0407835e+09,1
=,345,78.833336,6.9971666,28,35.0895,149.2,167,407,5.8562,2025-08-12,5.677402e+07,12,2.223704e+09,1
=,345,78.833336,6.9971666,28,35.1055,99.3,168,407,6.5072,2025-08-12,5.570597e+07,12,2.1782433e+09,1
=,345,78.833336,6.9971666,28,35.0855,50.2,169,407,7.307,2025-08-12,7.4378264e+07,12,2.915119e+09,1
=,345,78.833336,6.9971666,28,35.0035,25.1,170,407,8.9871,2025-08-12,9.787618e+07,12,3.8388895e+09,1
=,345,78.833336,6.9971666,28,35.0025,5.4,171,407,8.9985,2025-08-12,9.824338e+07,12,3.855935e+09,1
=,345,78.833336,8.0,28,34.9105,998.8,172,415,-0.7385,2025-08-13,7.633791e+06,12,2.5950933e+08,1
=,345,78.833336,8.0,28,35.0235,398.2,173,415,4.0812,2025-08-13,5.412238e+07,12,2.1143044e+09,1
=,345,78.833336,8.0,28,34.9905,247.7,174,415,4.4091,2025-08-13,6.0738056e+07,12,2.378793e+09,1
=,345,78.833336,8.0,28,35.0365,198.3,175,415,5.0673,2025-08-13,5.8675936e+07,12,2.2987922e+09,1
=,345,78.833336,8.0,28,35.0575,148.6,176,415,5.5698,2025-08-13,5.9576428e+07,12,2.330635e+09,1
=,345,78.833336,8.0,28,35.0545,99.1,177,415,6.2536,2025-08-13,6.833433e+07,12,2.6748984e+09,1
=,345,78.833336,8.0,28,35.0525,49.6,178,415,7.573,2025-08-13,7.199259e+07,12,2.818748e+09,1
=,345,78.833336,8.0,28,34.9555,4.9,180,415,9.0145,2025-08-13,9.239202e+07,12,3.6210877e+09,1
=,345,78.833336,7.9993334,28,34.9092,997.4,1,355,-0.7442,2021-08-01,8.796333e+06,9,2.0633134e+08,1
=,345,78.833336,7.9993334,28,34.9092,997.4,1,355,-0.7442,2021-08-01,9.047514e+06,12,2.1222318e+08,1
=,345,78.833336,7.9993334,108,34.9092,997.4,1,355,-0.7442,2021-08-01,406638.84,9,7.6196375e+06,1
=,345,78.833336,7.9993334,108,34.9092,997.4,1,355,-0.7442,2021-08-01,420000.0,12,7.87e+06,1
=,345,78.833336,7.9993334,64,34.9092,997.4,1,355,-0.7442,2021-08-01,1.26489e+14,9,9.031314e+15,1
=,345,78.833336,7.9993334,28,34.9256,741.1,2,355,0.6471,2021-08-01,4.5452716e+07,9,1.0660064e+09,1
=,345,78.833336,7.9993334,28,34.9256,741.1,2,355,0.6471,2021-08-01,4.67422e+07,12,1.0962488e+09,1
=,345,78.833336,7.9993334,108,34.9256,741.1,2,355,0.6471,2021-08-01,833697.5,9,1.3251912e+07,1
=,345,78.833336,7.9993334,108,34.9256,741.1,2,355,0.6471,2021-08-01,860000.0,12,1.367e+07,1
=,345,78.833336,7.9993334,64,34.9256,741.1,2,355,0.6471,2021-08-01,1.26489e+14,9,8.8795276e+15,1
=,345,78.833336,7.9993334,28,34.9429,494.3,3,355,2.4402,2021-08-01,1.0403778e+08,9,2.442147e+09,1
=,345,78.833336,7.9993334,28,34.9429,494.3,3,355,2.4402,2021-08-01,1.0696431e+08,12,2.5108434e+09,1
=,345,78.833336,7.9993334,108,34.9429,494.3,3,355,2.4402,2021-08-01,689165.3,9,1.2327323e+07,1
=,345,78.833336,7.9993334,108,34.9429,494.3,3,355,2.4402,2021-08-01,710000.0,12,1.27e+07,1
=,345,78.833336,7.9993334,64,34.9429,494.3,3,355,2.4402,2021-08-01,1.26489e+14,9,8.7530387e+15,1
=,345,78.833336,7.9993334,28,35.0083,197.9,4,355,3.9227,2021-08-01,1.00586344e+08,9,2.3957153e+09,1
=,345,78.833336,7.9993334,28,35.0083,197.9,4,355,3.9227,2021-08-01,1.0339201e+08,12,2.4625393e+09,1
=,345,78.833336,7.9993334,108,35.0083,197.9,4,355,3.9227,2021-08-01,904027.25,9,1.1995373e+07,1
=,345,78.833336,7.9993334,108,35.0083,197.9,4,355,3.9227,2021-08-01,930000.0,12,1.234e+07,1
=,345,78.833336,7.9993334,64,35.0083,197.9,4,355,3.9227,2021-08-01,1.517868e+14,9,8.5253587e+15,1
=,345,78.833336,7.9993334,28,35.0149,148.6,5,355,4.5288,2021-08-01,1.1229396e+08,9,2.6747515e+09,1
=,345,78.833336,7.9993334,28,35.0149,148.6,5,355,4.5288,2021-08-01,1.1541774e+08,12,2.7491576e+09,1
=,345,78.833336,7.9993334,108,35.0149,148.6,5,355,4.5288,2021-08-01,1.1765334e+06,9,1.2212611e+07,1
=,345,78.833336,7.9993334,108,35.0149,148.6,5,355,4.5288,2021-08-01,1.21e+06,12,1.256e+07,1
=,345,78.833336,7.9993334,64,35.0149,148.6,5,355,4.5288,2021-08-01,1.26489e+14,9,8.980719e+15,1
=,345,78.833336,7.9993334,28,35.0333,98.5,6,355,5.1998,2021-08-01,1.3671368e+08,9,3.2567636e+09,1
=,345,78.833336,7.9993334,28,35.0333,98.5,6,355,5.1998,2021-08-01,1.4050392e+08,12,3.3470536e+09,1
=,345,78.833336,7.9993334,108,35.0333,98.5,6,355,5.1998,2021-08-01,1.0115371e+06,9,1.3461225e+07,1
=,345,78.833336,7.9993334,108,35.0333,98.5,6,355,5.1998,2021-08-01,1.04e+06,12,1.384e+07,1
=,345,78.833336,7.9993334,64,35.0333,98.5,6,355,5.1998,2021-08-01,1.26489e+14,9,9.056613e+15,1
=,345,78.833336,7.9993334,28,35.0036,74.0,7,356,5.5863,2021-08-01,1.5292813e+08,9,3.6432128e+09,1
=,345,78.833336,7.9993334,28,35.0036,74.0,7,356,5.5863,2021-08-01,1.5715926e+08,12,3.7440115e+09,1
=,345,78.833336,7.9993334,108,35.0036,74.0,7,356,5.5863,2021-08-01,430000.0,9,1.129e+07,1
=,345,78.833336,7.9993334,108,35.0036,74.0,7,356,5.5863,2021-08-01,442030.66,12,1.1605875e+07,1
=,345,78.833336,7.9993334,64,35.0036,74.0,7,356,5.5863,2021-08-01,1.26489e+14,9,8.7024434e+15,1
=,345,78.833336,7.9993334,28,35.016,49.5,8,356,6.239,2021-08-01,1.5179598e+08,9,3.6162296e+09,1
=,345,78.833336,7.9993334,28,35.016,49.5,8,356,6.239,2021-08-01,1.55983e+08,12,3.7159772e+09,1
=,345,78.833336,7.9993334,108,35.016,49.5,8,356,6.239,2021-08-01,1.24539e+06,9,1.2852813e+07,1
=,345,78.833336,7.9993334,108,35.016,49.5,8,356,6.239,2021-08-01,1.28e+06,12,1.321e+07,1
=,345,78.833336,7.9993334,64,35.016,49.5,8,356,6.239,2021-08-01,1.011912e+14,9,9.006017e+15,1
=,345,78.833336,7.9993334,28,34.9399,24.7,9,356,6.4419,2021-08-01,1.6594547e+08,9,3.9534636e+09,1
=,345,78.833336,7.9993334,28,34.9399,24.7,9,356,6.4419,2021-08-01,1.7050832e+08,12,4.062168e+09,1
=,345,78.833336,7.9993334,108,34.9399,24.7,9,356,6.4419,2021-08-01,640000.0,9,1.306e+07,1
=,345,78.833336,7.9993334,108,34.9399,24.7,9,356,6.4419,2021-08-01,657663.56,12,1.3420447e+07,1
=,345,78.833336,7.9993334,64,34.9399,24.7,9,356,6.4419,2021-08-01,1.26489e+14,9,8.8289323e+15,1
=,345,78.833336,7.9993334,28,34.9425,5.0,10,356,6.6358,2021-08-01,1.6345382e+08,9,3.8940782e+09,1
=,345,78.833336,7.9993334,28,34.9425,5.0,10,356,6.6358,2021-08-01,1.6793802e+08,12,4.0009088e+09,1
=,345,78.833336,7.9993334,108,34.9425,5.0,10,356,6.6358,2021-08-01,1.02194256e+06,9,1.316846e+07,1
=,345,78.833336,7.9993334,108,34.9425,5.0,10,356,6.6358,2021-08-01,1.05e+06,12,1.353e+07,1
=,345,78.833336,7.9993334,64,34.9425,5.0,10,356,6.6358,2021-08-01,1.517868e+14,9,8.9048255e+15,1
=,345,78.833336,1.9993334,28,34.9563,395.5,11,365,1.7244,2021-08-02,7.9136904e+07,9,1.8572399e+09,1
=,345,78.833336,1.9993334,28,34.9563,395.5,11,365,1.7244,2021-08-02,8.136456e+07,12,1.9095203e+09,1
=,345,78.833336,1.9993334,28,34.936,198.0,12,365,2.1459,2021-08-02,1.0261252e+08,9,2.4086687e+09,1
=,345,78.833336,1.9993334,28,34.936,198.0,12,365,2.1459,2021-08-02,1.0548617e+08,12,2.4761231e+09,1
=,345,78.833336,1.9993334,28,34.9307,148.1,13,365,2.2768,2021-08-02,1.0791694e+08,9,2.5332662e+09,1
=,345,78.833336,1.9993334,28,34.9307,148.1,13,365,2.2768,2021-08-02,1.10935176e+08,12,2.6041167e+09,1
=,345,78.833336,1.9993334,28,34.8333,99.3,14,365,1.7625,2021-08-02,1.10002696e+08,9,2.5822592e+09,1
=,345,78.833336,1.9993334,28,34.8333,99.3,14,365,1.7625,2021-08-02,1.130724e+08,12,2.654319e+09,1
=,345,78.833336,1.9993334,28,34.7292,74.4,15,365,1.3694,2021-08-02,1.2581401e+08,9,2.9969843e+09,1
=,345,78.833336,1.9993334,28,34.7292,74.4,15,365,1.3694,2021-08-02,1.293155e+08,12,3.0803927e+09,1
=,345,78.833336,1.9993334,28,34.4755,50.1,16,365,-0.1734,2021-08-02,1.5412322e+08,9,3.6716964e+09,1
=,345,78.833336,1.9993334,28,34.4755,50.1,16,365,-0.1734,2021-08-02,1.5839872e+08,12,3.7735519e+09,1
=,345,78.833336,1.9993334,28,34.3012,24.6,17,365,-0.1897,2021-08-02,1.5272669e+08,9,3.6384118e+09,1
=,345,78.833336,1.9993334,28,34.3012,24.6,17,365,-0.1897,2021-08-02,1.569237e+08,12,3.7383974e+09,1
=,345,78.833336,1.9993334,28,33.3457,5.1,18,365,0.2987,2021-08-02,1.5269163e+08,9,3.6375764e+09,1
=,345,78.833336,1.9993334,28,33.3457,5.1,18,365,0.2987,2021-08-02,1.5669078e+08,12,3.732848e+09,1
=,345,78.833336,1.9993334,108,33.3457,5.1,18,365,0.2987,2021-08-02,530000.0,9,1.329e+07,1
=,345,78.833336,1.9993334,108,33.3457,5.1,18,365,0.2987,2021-08-02,543893.0,12,1.3638373e+07,1
=,345,78.833336,1.9993334,64,33.3457,5.1,18,365,0.2987,2021-08-02,1.517868e+14,9,8.095296e+15,1
=,345,78.833336,1.0,28,34.9303,395.7,19,366,0.9453,2021-08-03,7.028294e+07,9,1.6492645e+09,1
=,345,78.833336,1.0,28,34.9303,395.7,19,366,0.9453,2021-08-03,7.226408e+07,12,1.695754e+09,1
=,345,78.833336,1.0,28,34.9622,198.1,20,366,1.998,2021-08-03,7.724412e+07,9,1.8127794e+09,1
=,345,78.833336,1.0,28,34.9622,198.1,20,366,1.998,2021-08-03,7.94101e+07,12,1.8636111e+09,1
=,345,78.833336,1.0,28,34.9517,148.8,21,366,2.1266,2021-08-03,9.72969e+07,9,2.283808e+09,1
=,345,78.833336,1.0,28,34.9517,148.8,21,366,2.1266,2021-08-03,1.00020296e+08,12,2.3477332e+09,1
=,345,78.833336,1.0,28,34.9685,99.3,22,366,2.5314,2021-08-03,9.32494e+07,9,2.220848e+09,1
=,345,78.833336,1.0,28,34.9685,99.3,22,366,2.5314,2021-08-03,9.5855704e+07,12,2.2829204e+09,1
=,345,78.833336,1.0,28,34.9517,74.4,23,366,2.5559,2021-08-03,9.959405e+07,9,2.3720653e+09,1
=,345,78.833336,1.0,28,34.9517,74.4,23,366,2.5559,2021-08-03,1.0237494e+08,12,2.4382986e+09,1
=,345,78.833336,1.0,28,34.884,49.6,24,366,2.7553,2021-08-03,1.13681304e+08,9,2.7078172e+09,1
=,345,78.833336,1.0,28,34.884,49.6,24,366,2.7553,2021-08-03,1.1684619e+08,12,2.7832028e+09,1
=,345,78.833336,1.0,28,34.6137,24.8,25,366,2.8768,2021-08-03,1.264015e+08,9,3.0109865e+09,1
=,345,78.833336,1.0,28,34.6137,24.8,25,366,2.8768,2021-08-03,1.2987604e+08,12,3.0937528e+09,1
=,345,78.833336,1.0,28,33.5224,5.3,26,366,2.5812,2021-08-03,1.4910075e+08,9,3.5519926e+09,1
=,345,78.833336,1.0,28,33.5224,5.3,26,366,2.5812,2021-08-03,1.5304603e+08,12,3.6459802e+09,1
=,345,78.83417,0.007166667,28,34.9798,197.9,27,368,2.5442,2021-08-03,8.591111e+07,9,2.0163626e+09,1
=,345,78.83417,0.007166667,28,34.9798,197.9,27,368,2.5442,2021-08-03,8.831691e+07,12,2.0728275e+09,1
=,345,78.83417,0.007166667,108,34.9798,197.9,27,368,2.5442,2021-08-03,709532.2,9,1.2810458e+07,1
=,345,78.83417,0.007166667,108,34.9798,197.9,27,368,2.5442,2021-08-03,730000.0,12,1.318e+07,1
=,345,78.83417,0.007166667,64,34.9798,197.9,27,368,2.5442,2021-08-03,1.26489e+14,9,8.980719e+15,1
=,345,78.83417,0.007166667,28,34.9744,148.5,28,368,2.7654,2021-08-03,9.906965e+07,9,2.3595668e+09,1
=,345,78.83417,0.007166667,28,34.9744,148.5,28,368,2.7654,2021-08-03,1.0183941e+08,12,2.4255347e+09,1
=,345,78.83417,0.007166667,28,34.9654,99.2,29,368,3.0528,2021-08-03,9.9125736e+07,9,2.3609037e+09,1
=,345,78.83417,0.007166667,28,34.9654,99.2,29,368,3.0528,2021-08-03,1.0189143e+08,12,2.4267748e+09,1
=,345,78.83417,0.007166667,108,34.9654,99.2,29,368,3.0528,2021-08-03,758516.7,9,1.36533e+07,1
=,345,78.83417,0.007166667,108,34.9654,99.2,29,368,3.0528,2021-08-03,780000.0,12,1.404e+07,1
=,345,78.83417,0.007166667,64,34.9654,99.2,29,368,3.0528,2021-08-03,1.26489e+14,9,9.08191e+15,1
=,345,78.83417,0.007166667,28,34.8798,74.3,30,368,2.7296,2021-08-03,1.1102146e+08,9,2.644423e+09,1
=,345,78.83417,0.007166667,28,34.8798,74.3,30,368,2.7296,2021-08-03,1.1411356e+08,12,2.7180739e+09,1
=,345,78.83417,0.007166667,28,34.8375,49.5,31,368,3.1154,2021-08-03,1.2636645e+08,9,3.010151e+09,1
=,345,78.83417,0.007166667,28,34.8375,49.5,31,368,3.1154,2021-08-03,1.2987535e+08,12,3.093736e+09,1
=,345,78.83417,0.007166667,108,34.8375,49.5,31,368,3.1154,2021-08-03,875504.44,9,1.3366035e+07,1
=,345,78.83417,0.007166667,108,34.8375,49.5,31,368,3.1154,2021-08-03,900000.0,12,1.374e+07,1
=,345,78.83417,0.007166667,64,34.8375,49.5,31,368,3.1154,2021-08-03,1.011912e+14,9,9.006017e+15,1
=,345,78.83417,0.007166667,28,34.5782,25.2,32,368,2.8187,2021-08-03,1.3896328e+08,9,3.3103795e+09,1
=,345,78.83417,0.007166667,28,34.5782,25.2,32,368,2.8187,2021-08-03,1.428038e+08,12,3.4018685e+09,1
=,345,78.83417,0.007166667,28,33.1027,5.6,33,368,2.6028,2021-08-03,1.539143e+08,9,3.666717e+09,1
=,345,78.83417,0.007166667,28,33.1027,5.6,33,368,2.6028,2021-08-03,1.5794299e+08,12,3.7626929e+09,1
=,345,78.83417,0.007166667,108,33.1027,5.6,33,368,2.6028,2021-08-03,993959.3,9,1.246347e+07,1
=,345,78.83417,0.007166667,108,33.1027,5.6,33,368,2.6028,2021-08-03,1.02e+06,12,1.279e+07,1
=,345,78.83417,0.007166667,64,33.1027,5.6,33,368,2.6028,2021-08-03,1.26489e+14,9,8.5253587e+15,1
=,345,78.833336,-1.0,28,34.8709,395.5,34,370,1.1487,2021-08-03,8.5757464e+07,9,2.0127535e+09,1
=,345,78.833336,-1.0,28,34.8709,395.5,34,370,1.1487,2021-08-03,8.787473e+07,12,2.0624463e+09,1
=,345,78.833336,-1.0,108,34.8709,395.5,34,370,1.1487,2021-08-03,980754.4,9,2.0382212e+07,1
=,345,78.833336,-1.0,108,34.8709,395.5,34,370,1.1487,2021-08-03,1.01e+06,12,2.099e+07,1
=,345,78.833336,-1.0,64,34.8709,395.5,34,370,1.1487,2021-08-03,1.26489e+14,9,9.056613e+15,1
=,345,78.833336,-1.0,28,34.9404,198.2,35,370,2.4331,2021-08-03,1.1246145e+08,9,2.6787436e+09,1
=,345,78.833336,-1.0,28,34.9404,198.2,35,370,2.4331,2021-08-03,1.1524326e+08,12,2.745004e+09,1
=,345,78.833336,-1.0,108,34.9404,198.2,35,370,2.4331,2021-08-03,680382.4,9,1.3150819e+07,1
=,345,78.833336,-1.0,108,34.9404,198.2,35,370,2.4331,2021-08-03,700000.0,12,1.353e+07,1
=,345,78.833336,-1.0,64,34.9404,198.2,35,370,2.4331,2021-08-03,1.26489e+14,9,8.9048255e+15,1
=,345,78.833336,-1.0,28,34.8543,148.4,36,370,1.962,2021-08-03,1.1456746e+08,9,2.7289375e+09,1
=,345,78.833336,-1.0,28,34.8543,148.4,36,370,1.962,2021-08-03,1.17395816e+08,12,2.7963077e+09,1
=,345,78.833336,-1.0,28,34.4842,99.1,37,370,-0.0213,2021-08-03,1.6049315e+08,9,3.823515e+09,1
=,345,78.833336,-1.0,28,34.4842,99.1,37,370,-0.0213,2021-08-03,1.6440874e+08,12,3.916798e+09,1
=,345,78.833336,-1.0,108,34.4842,99.1,37,370,-0.0213,2021-08-03,1.4588818e+06,9,2.1007898e+07,1
=,345,78.833336,-1.0,108,34.4842,99.1,37,370,-0.0213,2021-08-03,1.5e+06,12,2.16e+07,1
=,345,78.833336,-1.0,64,34.4842,99.1,37,370,-0.0213,2021-08-03,1.26489e+14,9,9.006017e+15,1
=,345,78.833336,-1.0,28,34.2214,74.1,38,370,-1.4826,2021-08-03,1.9197126e+08,9,4.573752e+09,1
=,345,78.833336,-1.0,28,34.2214,74.1,38,370,-1.4826,2021-08-03,1.9661562e+08,12,4.6844047e+09,1
=,345,78.833336,-1.0,28,34.0305,49.2,39,370,-1.666,2021-08-03,2.4087245e+08,9,5.7392425e+09,1
=,345,78.833336,-1.0,28,34.0305,49.2,39,370,-1.666,2021-08-03,2.4666773e+08,12,5.877326e+09,1
=,345,78.833336,-1.0,108,34.0305,49.2,39,370,-1.666,2021-08-03,992543.44,9,2.1641338e+07,1
=,345,78.833336,-1.0,108,34.0305,49.2,39,370,-1.666,2021-08-03,1.02e+06,12,2.224e+07,1
=,345,78.833336,-1.0,64,34.0305,49.2,39,370,-1.666,2021-08-03,1.517868e+14,9,8.8036344e+15,1
=,345,78.833336,-1.0,28,33.5539,25.6,40,370,-1.5445,2021-08-03,2.70762e+08,9,6.451617e+09,1
=,345,78.833336,-1.0,28,33.5539,25.6,40,370,-1.5445,2021-08-03,2.7720896e+08,12,6.6052337e+09,1
=,345,78.833336,-1.0,28,31.8982,5.6,41,370,-0.6127,2021-08-03,1.7418368e+08,9,4.1498094e+09,1
=,345,78.833336,-1.0,28,31.8982,5.6,41,370,-0.6127,2021-08-03,1.7816123e+08,12,4.2445724e+09,1
=,345,78.833336,-1.0,108,31.8982,5.6,41,370,-0.6127,2021-08-03,1.3156376e+06,9,1.7044816e+07,1
=,345,78.833336,-1.0,108,31.8982,5.6,41,370,-0.6127,2021-08-03,1.35e+06,12,1.749e+07,1
=,345,78.833336,-1.0,64,31.8982,5.6,41,370,-0.6127,2021-08-03,1.517868e+14,9,8.297678e+15,1
=,345,78.833336,-2.0,28,34.8953,395.1,42,372,1.4414,2021-08-03,9.322231e+07,9,2.1880986e+09,1
=,345,78.833336,-2.0,28,34.8953,395.1,42,372,1.4414,2021-08-03,9.552558e+07,12,2.2421604e+09,1
=,345,78.833336,-2.0,28,34.9302,197.9,43,372,2.2722,2021-08-03,1.0584056e+08,9,2.520943e+09,1
=,345,78.833336,-2.0,28,34.9302,197.9,43,372,2.2722,2021-08-03,1.0845822e+08,12,2.5832914e+09,1
=,345,78.833336,-2.0,28,34.8274,148.5,44,372,1.8033,2021-08-03,1.1022925e+08,9,2.625542e+09,1
=,345,78.833336,-2.0,28,34.8274,148.5,44,372,1.8033,2021-08-03,1.1295248e+08,12,2.6904064e+09,1
=,345,78.833336,-2.0,28,34.5611,98.9,45,372,0.619,2021-08-03,1.4482142e+08,9,3.4500004e+09,1
=,345,78.833336,-2.0,28,34.5611,98.9,45,372,0.619,2021-08-03,1.4836877e+08,12,3.5345073e+09,1
=,345,78.833336,-2.0,28,33.6985,24.6,48,372,-1.5966,2021-08-03,2.8011008e+08,9,6.6744156e+09,1
=,345,78.833336,-2.0,28,33.6985,24.6,48,372,-1.5966,2021-08-03,2.8677805e+08,12,6.833299e+09,1
=,345,78.833336,-2.0,28,31.8512,4.7,49,372,-1.1031,2021-08-03,1.8900013e+08,9,4.502939e+09,1
=,345,78.833336,-2.0,28,31.8512,4.7,49,372,-1.1031,2021-08-03,1.931431e+08,12,4.6016456e+09,1
=,345,78.833336,-3.004,108,34.8975,987.1,50,374,-0.0328,2021-08-04,571293.44,9,1.6490047e+07,1
=,345,78.833336,-3.004,108,34.8975,987.1,50,374,-0.0328,2021-08-04,590000.0,12,1.703e+07,1
=,345,78.833336,-3.004,64,34.8975,987.1,50,374,-0.0328,2021-08-04,1.011912e+14,9,9.006017e+15,1
=,345,78.833336,-3.004,108,34.898,741.0,51,374,0.4682,2021-08-04,930650.25,9,1.7439998e+07,1
=,345,78.833336,-3.004,108,34.898,741.0,51,374,0.4682,2021-08-04,960000.0,12,1.799e+07,1
=,345,78.833336,-3.004,64,34.898,741.0,51,374,0.4682,2021-08-04,1.26489e+14,9,8.9048255e+15,1
=,345,78.833336,-3.004,28,34.8888,494.4,52,374,1.0246,2021-08-04,8.248577e+07,9,1.9205864e+09,1
=,345,78.833336,-3.004,28,34.8888,494.4,52,374,1.0246,2021-08-04,8.4524024e+07,12,1.9680447e+09,1
=,345,78.833336,-3.004,28,34.8885,395.4,53,374,1.3175,2021-08-04,9.02923e+07,9,2.1503693e+09,1
=,345,78.833336,-3.004,28,34.8885,395.4,53,374,1.3175,2021-08-04,9.252246e+07,12,2.203482e+09,1
=,345,78.833336,-3.004,108,34.8885,395.4,53,374,1.3175,2021-08-04,621468.8,9,1.9304374e+07,1
=,345,78.833336,-3.004,108,34.8885,395.4,53,374,1.3175,2021-08-04,640000.0,12,1.988e+07,1
=,345,78.833336,-3.004,64,34.8885,395.4,53,374,1.3175,2021-08-04,1.770846e+14,9,8.9554213e+15,1
=,345,78.833336,-3.004,28,34.9008,198.3,54,374,2.0197,2021-08-04,1.0932316e+08,9,2.5856404e+09,1
=,345,78.833336,-3.004,28,34.9008,198.3,54,374,2.0197,2021-08-04,1.12025944e+08,12,2.6495652e+09,1
=,345,78.833336,-3.004,108,34.9008,198.3,54,374,2.0197,2021-08-04,826175.94,9,1.5036402e+07,1
=,345,78.833336,-3.004,108,34.9008,198.3,54,374,2.0197,2021-08-04,850000.0,12,1.547e+07,1
=,345,78.833336,-3.004,64,34.9008,198.3,54,374,2.0197,2021-08-04,1.770846e+14,9,9.006017e+15,1
=,345,78.833336,-3.004,28,34.7799,148.9,55,374,1.4678,2021-08-04,1.1598948e+08,9,2.7434076e+09,1
=,345,78.833336,-3.004,28,34.7799,148.9,55,374,1.4678,2021-08-04,1.1884397e+08,12,2.8109225e+09,1
=,345,78.833336,-3.004,108,34.7799,148.9,55,374,1.4678,2021-08-04,826401.94,9,1.6955822e+07,1
=,345,78.833336,-3.004,108,34.7799,148.9,55,374,1.4678,2021-08-04,850000.0,12,1.744e+07,1
=,345,78.833336,-3.004,64,34.7799,148.9,55,374,1.4678,2021-08-04,1.517868e+14,9,9.006017e+15,1
=,345,78.833336,-3.004,28,34.4689,99.7,56,374,-0.2517,2021-08-04,1.6725568e+08,9,3.9846904e+09,1
=,345,78.833336,-3.004,28,34.4689,99.7,56,374,-0.2517,2021-08-04,1.7133179e+08,12,4.0817994e+09,1
